Date,Open,High,Low,Close,Adj Close,Volume,CryptoName 
9/20/2023,"25,027,683,594","25,734,210,938","24,952,451,172","25,474,994,141","25,474,994,141",12926732278,BTC
9/21/2023,"25,474,162,109","25,619,441,406","25,169,361,328","25,475,597,656","25,475,597,656",12470304435,BTC
9/22/2023,"25,473,562,500","25,533,726,563","24,798,580,078","24,921,820,313","24,921,820,313",12543109513,ETH
9/23/2023,"24,918,466,797","25,111,501,953","24,866,294,922","24,924,990,234","24,924,990,234",9920219726,ETH
9/24/2023,"24,924,041,016","24,976,207,031","24,869,617,188","24,924,822,266","24,924,822,266",6943757707,BTC
9/25/2023,"24,924,808,594","25,032,384,766","24,622,509,766","24,657,968,750","24,657,968,750",7693979394,BTC
9/26/2023,"24,655,103,516","24,945,947,266","24,474,373,047","24,829,972,656","24,829,972,656",11327874247,BTC
9/27/2023,"24,826,458,984","24,927,884,766","24,677,222,656","24,805,451,172","24,805,451,172",9447779085,BTC
9/28/2023,"24,798,117,188","25,445,197,266","24,886,236,328","25,085,046,875","25,085,046,875",11154679998,ETH
9/29/2023,"25,087,992,188","25,788,466,797","25,071,955,078","25,581,568,359","25,581,568,359",13328732653,BTC
9/30/2023,"25,584,687,500","25,664,966,797","25,266,656,250","25,435,613,281","25,435,613,281",9826190897,BTC
10/1/2023,"25,435,583,984","25,605,810,547","25,414,107,422","25,488,726,563","25,488,726,563",5038757973,ETH
10/2/2023,"25,488,236,328","26,554,115,234","25,486,058,594","26,488,859,375","26,488,859,375",8996218165,ETH
10/3/2023,"26,482,279,297","27,102,021,484","26,096,462,891","26,269,957,031","26,269,957,031",18886579408,BTC
10/4/2023,"26,248,457,031","26,427,730,469","25,990,328,125","26,202,021,484","26,202,021,484",10897120569,ETH
10/5/2023,"26,201,158,203","26,480,738,281","26,008,781,250","26,458,601,563","26,458,601,563",10605900143,ETH
10/6/2023,"26,457,890,625","26,689,291,016","25,988,699,219","25,995,521,484","25,995,521,484",11261905035,ETH
10/7/2023,"25,991,927,734","26,668,982,422","25,928,066,406","26,380,189,453","26,380,189,453",12736143050,ETH
10/8/2023,"26,380,365,234","26,457,117,188","26,308,287,109","26,401,185,547","26,401,185,547",6185746183,BTC
10/9/2023,"26,403,865,234","26,527,042,969","26,166,601,563","26,437,544,922","26,437,544,922",7492467439,BTC
10/10/2023,"26,436,960,938","26,502,417,969","25,910,431,641","26,074,796,875","26,074,796,875",11350825082,ETH
10/11/2023,"26,080,017,578","26,159,824,219","25,759,330,078","25,829,869,141","25,829,869,141",9404919556,BTC
10/12/2023,"25,830,863,281","25,902,541,016","25,090,888,672","25,296,394,531","25,296,394,531",12847224158,ETH
10/13/2023,"25,296,367,188","25,341,230,469","25,199,677,734","25,396,322,266","25,396,322,266",8915317429,BTC
10/14/2023,"25,392,603,516","25,771,900,391","25,404,685,547","25,552,808,594","25,552,808,594",14425988685,ETH
10/15/2023,"25,556,449,219","25,654,234,375","25,507,349,609","25,552,171,875","25,552,171,875",5125440701,BTC
10/16/2023,"25,548,656,250","25,936,964,844","25,510,494,141","25,811,175,781","25,811,175,781",6745776251,ETH
10/17/2023,"25,814,003,906","27,948,287,109","25,791,068,359","27,021,167,969","27,021,167,969",26371596001,BTC
10/18/2023,"27,023,662,109","27,051,130,859","26,651,013,672","26,876,296,875","26,876,296,875",14066793457,BTC
10/19/2023,"26,874,199,219","27,316,697,266","26,742,578,125","26,882,207,031","26,882,207,031",12074574546,ETH
10/20/2023,"26,886,074,219","27,258,691,406","26,748,376,953","27,129,187,500","27,129,187,500",13647866940,BTC
10/21/2023,"27,141,472,656","28,431,201,172","27,054,347,656","28,007,347,656","28,007,347,656",20320410961,ETH
10/22/2023,"28,007,755,859","28,577,753,906","27,817,507,813","28,229,517,578","28,229,517,578",10889649248,ETH
10/23/2023,"28,229,746,094","28,494,675,781","28,028,662,109","28,324,646,484","28,324,646,484",9865139860,ETH
10/24/2023,"28,463,265,625","32,214,931,641","28,434,562,500","31,008,648,438","31,008,648,438",35954608515,ETH
10/25/2023,"31,000,281,250","32,901,402,344","30,820,650,391","31,996,871,094","31,996,871,094",42410461495,BTC
10/26/2023,"32,010,572,266","33,210,746,094","31,843,714,844","32,653,228,516","32,653,228,516",23900509783,BTC
10/27/2023,"32,654,615,234","33,033,160,156","32,067,623,047","32,333,435,547","32,333,435,547",18390210541,ETH
10/28/2023,"32,333,294,922","32,434,953,125","31,636,968,750","32,080,365,234","32,080,365,234",15532279998,BTC
10/29/2023,"32,078,402,344","32,543,541,016","32,047,259,766","32,250,443,359","32,250,443,359",9612180977,BTC
10/30/2023,"32,250,250,000","32,855,382,813","32,116,095,703","32,700,621,094","32,700,621,094",10566460826,BTC
10/31/2023,"32,694,238,281","32,875,949,219","32,171,355,469","32,506,679,688","32,506,679,688",16190853625,ETH
11/1/2023,"32,504,523,438","32,827,054,688","32,104,228,516","32,773,707,031","32,773,707,031",14897317685,ETH
11/2/2023,"32,763,775,391","33,607,292,969","32,370,273,438","33,472,753,906","33,472,753,906",21201940470,BTC
11/3/2023,"33,476,839,844","33,898,273,438","32,407,041,016","32,911,648,438","32,911,648,438",19780160358,BTC
11/4/2023,"32,915,636,719","32,915,636,719","32,061,949,219","32,351,423,828","32,351,423,828",15982244495,ETH
11/5/2023,"32,355,148,438","32,839,230,469","32,243,718,750","32,677,312,500","32,677,312,500",8905867542,BTC
11/6/2023,"32,684,591,797","32,944,937,500","32,253,388,672","32,660,251,953","32,660,251,953",11566641714,BTC
11/7/2023,"32,655,996,094","32,826,062,500","32,386,474,609","32,688,990,234","32,688,990,234",11842658843,ETH
11/8/2023,"32,698,714,844","33,560,523,438","32,345,003,906","33,137,675,781","33,137,675,781",17609387418,BTC
11/9/2023,"33,115,156,250","33,611,476,563","32,887,550,781","33,287,515,625","33,287,515,625",16146859628,BTC
11/10/2023,"33,267,312,500","35,384,437,500","33,234,445,313","34,397,785,156","34,397,785,156",35400428411,BTC
11/11/2023,"34,406,343,750","35,049,128,906","34,064,593,750","34,881,023,438","34,881,023,438",21230445244,ETH
11/12/2023,"34,877,378,906","34,968,074,219","34,375,949,219","34,716,574,219","34,716,574,219",13016381749,ETH
11/13/2023,"34,712,781,250","34,743,265,625","34,381,042,969","34,661,761,719","34,661,761,719",10800162934,BTC
11/14/2023,"34,676,527,344","35,005,164,063","34,023,437,500","34,109,410,156","34,109,410,156",17808365370,BTC
11/15/2023,"34,099,531,250","34,338,988,281","32,151,746,094","32,669,894,531","32,669,894,531",21932206517,ETH
11/16/2023,"32,679,521,484","34,982,636,719","32,539,208,984","34,899,304,688","34,899,304,688",25212076781,BTC
11/17/2023,"34,898,750,000","34,958,917,969","32,737,666,016","33,312,570,313","33,312,570,313",23962892787,BTC
11/18/2023,"33,321,835,938","33,620,937,500","33,045,832,031","33,522,195,313","33,522,195,313",20559421592,BTC
11/19/2023,"33,548,472,656","33,744,414,063","33,189,351,563","33,512,136,719","33,512,136,719",10887477949,BTC
11/20/2023,"33,512,195,313","34,384,375,000","33,355,406,250","34,282,230,469","34,282,230,469",11843533441,BTC
11/21/2023,"34,270,792,969","34,522,949,219","33,757,363,281","34,239,582,031","34,239,582,031",19083822904,ETH
11/22/2023,"34,232,460,938","34,361,031,250","32,805,488,281","32,805,488,281","32,805,488,281",23057727173,BTC
11/23/2023,"32,753,039,063","34,766,902,344","32,674,646,484","34,379,769,531","34,379,769,531",22407676695,BTC
11/24/2023,"34,368,835,938","34,462,933,594","33,846,667,969","34,197,492,188","34,197,492,188",13036216281,BTC
11/25/2023,"34,203,632,813","35,123,718,750","34,172,097,656","34,459,363,281","34,459,363,281",20941268119,BTC
11/26/2023,"34,460,398,438","34,616,628,906","34,365,390,625","34,529,257,813","34,529,257,813",8312913238,BTC
11/27/2023,"34,529,292,969","34,540,183,594","33,939,660,156","34,259,402,344","34,259,402,344",12564021872,ETH
11/28/2023,"34,236,613,281","34,353,511,719","33,613,945,313","33,993,832,031","33,993,832,031",17339865672,BTC
11/29/2023,"33,988,195,313","34,916,312,500","33,688,132,813","34,379,074,219","34,379,074,219",19716407904,ETH
11/30/2023,"34,374,550,781","34,911,050,781","34,278,875,000","34,499,992,188","34,499,992,188",18889675827,ETH
12/1/2023,"34,502,382,813","34,753,734,375","34,433,921,875","34,625,015,625","34,625,015,625",16632736550,ETH
12/2/2023,"34,629,847,656","35,832,484,375","34,523,882,813","35,518,437,500","35,518,437,500",21586052430,BTC
12/3/2023,"35,518,925,781","36,447,085,938","35,485,246,094","36,260,984,375","36,260,984,375",14268788411,ETH
12/4/2023,"36,257,195,313","36,873,023,438","36,097,328,125","36,724,750,000","36,724,750,000",14486279586,BTC
12/5/2023,"36,724,968,750","39,106,964,844","36,724,968,750","38,736,507,813","38,736,507,813",36776645956,ETH
12/6/2023,"38,742,195,313","41,131,792,969","38,325,332,031","40,832,433,594","40,832,433,594",33636384491,ETH
12/7/2023,"40,831,855,469","40,977,664,063","40,308,878,906","40,632,398,438","40,632,398,438",27780665117,BTC
12/8/2023,"40,653,468,750","40,928,074,219","39,797,617,188","40,122,906,250","40,122,906,250",25612353182,ETH
12/9/2023,"40,123,339,844","41,539,382,813","39,986,851,563","40,995,437,500","40,995,437,500",22667680509,ETH
12/10/2023,"41,007,894,531","41,176,117,188","40,495,136,719","40,586,460,938","40,586,460,938",16121172681,BTC
12/11/2023,"40,588,683,594","40,909,796,875","40,495,066,406","40,666,917,969","40,666,917,969",12076134189,BTC
12/12/2023,"40,678,363,281","40,690,398,438","37,380,941,406","38,311,312,500","38,311,312,500",37743607791,BTC
12/13/2023,"38,306,578,125","38,979,156,250","37,697,570,313","38,385,144,531","38,385,144,531",22947173736,BTC
12/14/2023,"38,402,039,063","39,931,859,375","37,712,339,844","39,411,660,156","39,411,660,156",24624174259,BTC
12/15/2023,"39,405,707,031","39,434,046,875","38,240,777,344","39,135,164,063","39,135,164,063",23266563571,ETH
12/16/2023,"39,139,054,688","39,227,500,000","38,217,652,344","38,437,679,688","38,437,679,688",18003791136,BTC
12/17/2023,"38,445,000,000","39,111,636,719","38,248,246,094","38,722,191,406","38,722,191,406",13188545203,BTC
12/18/2023,"38,718,515,625","38,831,628,906","37,892,546,875","37,966,640,625","37,966,640,625",15308580792,ETH
12/19/2023,"37,951,531,250","39,111,371,094","37,145,332,031","39,020,058,594","39,020,058,594",23092100323,ETH
12/20/2023,"39,036,511,719","39,706,421,875","38,110,691,406","38,499,953,125","38,499,953,125",21104124796,BTC
12/21/2023,"38,491,550,781","40,396,601,563","38,496,046,875","39,885,058,594","39,885,058,594",25463821399,BTC
12/22/2023,"39,881,292,969","40,253,832,031","39,572,253,906","39,858,062,500","39,858,062,500",20399842399,ETH
12/23/2023,"39,857,914,063","40,339,125,000","39,388,527,344","39,903,324,219","39,903,324,219",19071527621,BTC
12/24/2023,"39,916,292,969","39,919,464,844","39,316,949,219","39,667,652,344","39,667,652,344",12250301745,ETH
12/25/2023,"39,657,515,625","39,868,914,063","38,848,808,594","39,045,214,844","39,045,214,844",17092267976,BTC
12/26/2023,"39,040,179,688","39,672,835,938","38,850,480,469","39,580,496,094","39,580,496,094",19163344467,BTC
12/27/2023,"39,568,429,688","39,571,453,125","37,778,320,313","38,504,562,500","38,504,562,500",27190965041,ETH
12/28/2023,"38,502,812,500","39,345,335,938","38,217,789,063","39,108,300,781","39,108,300,781",22740505379,BTC
12/29/2023,"39,131,113,281","39,415,761,719","38,211,789,063","38,515,289,063","38,515,289,063",20773907848,BTC
12/30/2023,"38,503,351,563","38,997,976,563","37,469,179,688","38,080,046,875","38,080,046,875",23517721045,BTC
12/31/2023,"38,073,125,000","38,518,488,281","37,588,726,563","38,132,054,688","38,132,054,688",14485028393,ETH
1/1/2024,"38,127,710,938","38,768,875,000","37,988,554,688","38,291,835,938","38,291,835,938",14855969946,BTC
1/2/2024,"38,305,468,750","40,025,593,750","38,219,160,156","40,018,605,469","40,018,605,469",16696095504,BTC
1/3/2024,"40,036,550,781","41,609,734,375","40,027,320,313","41,089,292,969","41,089,292,969",35950434827,ETH
1/4/2024,"41,092,613,281","41,576,949,219","37,371,320,313","39,215,980,469","39,215,980,469",42413930730,BTC
1/5/2024,"39,222,968,750","40,898,175,781","39,071,597,656","40,360,082,031","40,360,082,031",27815518796,BTC
1/6/2024,"40,372,007,813","40,487,898,438","39,058,855,469","40,313,914,063","40,313,914,063",29517944389,BTC
1/7/2024,"40,328,757,813","40,373,191,406","39,686,296,875","40,155,535,156","40,155,535,156",14690041790,ETH
1/8/2024,"40,164,000,000","40,606,167,969","39,920,156,250","40,161,222,656","40,161,222,656",17666926685,BTC
1/9/2024,"40,166,347,656","43,114,425,781","39,537,632,813","42,895,812,500","42,895,812,500",39037959858,BTC
1/10/2024,"42,911,460,938","43,821,156,250","41,395,746,094","42,206,503,906","42,206,503,906",36426685220,BTC
1/11/2024,"42,189,863,281","43,423,054,688","40,645,234,375","42,488,257,813","42,488,257,813",45665538159,ETH
1/12/2024,"42,514,039,063","44,721,179,688","41,601,871,094","42,220,636,719","42,220,636,719",41733631991,BTC
1/13/2024,"42,208,078,125","42,365,242,188","38,219,421,875","39,085,343,750","39,085,343,750",39522714682,ETH
1/14/2024,"39,036,347,656","39,433,296,875","38,730,527,344","39,075,507,813","39,075,507,813",18790462489,BTC
1/15/2024,"39,075,402,344","39,279,097,656","38,120,484,375","38,186,703,125","38,186,703,125",16008261347,ETH
1/16/2024,"38,112,511,719","39,562,125,000","38,103,695,313","38,840,464,844","38,840,464,844",20392557029,ETH
1/17/2024,"38,828,925,781","40,061,847,656","38,703,335,938","39,669,707,031","39,669,707,031",22119531074,BTC
1/18/2024,"39,648,707,031","39,708,308,594","38,844,625,000","39,262,972,656","39,262,972,656",19153733750,ETH
1/19/2024,"39,262,660,156","39,384,753,906","37,389,371,094","37,918,718,750","37,918,718,750",23174989410,BTC
1/20/2024,"37,933,789,063","38,683,203,125","37,031,347,656","38,166,160,156","38,166,160,156",23616244981,BTC
1/21/2024,"38,171,828,125","38,404,121,094","38,008,808,594","38,209,425,781","38,209,425,781",10625574894,ETH
1/22/2024,"38,214,839,844","38,383,464,844","38,102,636,719","38,144,265,625","38,144,265,625",8579009413,BTC
1/23/2024,"38,151,488,281","38,205,152,344","36,241,128,906","36,317,148,438","36,317,148,438",28808107460,ETH
1/24/2024,"36,327,578,125","36,831,734,375","35,454,125,000","36,699,226,563","36,699,226,563",26935315403,ETH
1/25/2024,"36,728,742,188","37,141,242,188","36,305,703,125","36,831,269,531","36,831,269,531",20548650512,ETH
1/26/2024,"36,829,871,094","36,968,468,750","36,444,652,344","36,819,769,531","36,819,769,531",17049792852,BTC
1/27/2024,"36,822,542,969","38,862,687,500","36,734,699,219","38,492,722,656","38,492,722,656",23563248548,BTC
1/28/2024,"38,491,574,219","38,841,375,000","38,137,781,250","38,771,808,594","38,771,808,594",10514898011,ETH
1/29/2024,"38,777,394,531","39,395,101,563","38,431,582,031","38,769,722,656","38,769,722,656",15549147600,BTC
1/30/2024,"38,765,406,250","39,965,382,813","38,701,777,344","39,956,218,750","39,956,218,750",19077561931,BTC
1/31/2024,"39,967,281,250","40,434,328,125","39,385,566,406","39,612,054,688","39,612,054,688",21988487304,BTC
2/1/2024,"39,606,191,406","40,293,894,531","39,121,914,063","39,413,523,438","39,413,523,438",22837367991,BTC
2/2/2024,"39,401,632,813","39,771,867,188","38,747,296,875","39,612,179,688","39,612,179,688",19701317928,BTC
2/3/2024,"39,613,894,531","40,213,437,500","39,394,472,656","39,992,265,625","39,992,265,625",17228088847,ETH
2/4/2024,"39,991,437,500","40,153,472,656","39,719,031,250","39,812,972,656","39,812,972,656",10343279551,BTC
2/5/2024,"39,815,464,844","39,880,187,500","39,289,183,594","39,503,257,813","39,503,257,813",13731491707,BTC
2/6/2024,"39,497,726,563","40,479,921,875","39,235,148,438","39,715,003,906","39,715,003,906",17424025115,BTC
2/7/2024,"39,713,816,406","40,324,839,844","39,579,378,906","40,052,285,156","40,052,285,156",15616166337,ETH
2/8/2024,"40,057,257,813","41,161,210,938","39,758,714,844","41,128,156,250","41,128,156,250",19605874860,ETH
2/9/2024,"41,141,054,688","42,291,101,563","41,141,054,688","42,032,652,344","42,032,652,344",24267239777,ETH
2/10/2024,"42,028,769,531","44,635,871,094","42,007,203,125","43,717,242,188","43,717,242,188",36456475765,ETH
2/11/2024,"43,723,109,375","44,643,535,156","43,492,960,938","44,295,917,969","44,295,917,969",15205677486,ETH
2/12/2024,"44,293,777,344","45,004,945,313","44,153,238,281","44,724,175,781","44,724,175,781",17888096185,BTC
2/13/2024,"44,726,460,938","46,671,140,625","44,319,140,625","46,378,316,406","46,378,316,406",32038925926,BTC
2/14/2024,"46,362,664,063","46,758,019,531","45,174,007,813","46,451,382,813","46,451,382,813",33238143997,ETH
2/15/2024,"46,442,980,469","48,542,078,125","46,022,781,250","48,291,339,844","48,291,339,844",36438018997,BTC
2/16/2024,"48,300,738,281","49,030,914,063","47,686,433,594","48,212,640,625","48,212,640,625",35797869001,BTC
2/17/2024,"48,211,871,094","48,887,421,875","47,948,542,969","48,399,972,656","48,399,972,656",26149030201,ETH
2/18/2024,"48,401,339,844","48,429,398,438","47,016,890,625","47,938,609,375","47,938,609,375",18566635635,ETH
2/19/2024,"47,937,660,156","48,567,261,719","47,540,269,531","48,333,652,344","48,333,652,344",16316334143,BTC
2/20/2024,"48,345,027,344","48,653,566,406","47,961,472,656","48,051,406,250","48,051,406,250",19824256609,ETH
2/21/2024,"48,050,093,750","48,954,847,656","46,978,164,063","48,367,378,906","48,367,378,906",30854694565,BTC
2/22/2024,"48,356,890,625","48,447,179,688","46,835,652,344","47,908,992,188","47,908,992,188",26454709694,BTC
2/23/2024,"47,923,285,156","48,060,160,156","47,013,472,656","47,392,250,000","47,392,250,000",23475734895,ETH
2/24/2024,"47,372,789,063","47,563,902,344","46,676,101,563","46,833,199,219","46,833,199,219",19780407304,BTC
2/25/2024,"46,837,281,250","47,712,265,625","46,697,953,125","47,607,863,281","47,607,863,281",14007949994,BTC
2/26/2024,"47,602,429,688","47,991,019,531","47,349,796,875","47,817,753,906","47,817,753,906",14246672819,BTC
2/27/2024,"47,815,261,719","50,642,285,156","46,983,773,438","50,249,699,219","50,249,699,219",31404136534,ETH
2/28/2024,"50,246,898,438","53,062,316,406","50,227,894,531","52,655,945,313","52,655,945,313",45896050163,ETH
